"source","listing_no","room_id","url","agency","agent_name","agent_phone","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","area_m2","supply_area_m2","exclusive_area_m2","floor","direction","parking","move_in","published_at","confirmed_at","listing_age_text","approval_date","maintenance_detail","maintenance_basis","maintenance_items","building_use","options","security_options","description","image_1","image_2","crawl_note"
"dabang","57144896","6a0d2028e776562121e1d412","https://www.dabangapp.com/room/6a0d2028e776562121e1d412","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 영통동","경기도 수원시 영통구 영통동 71-3","37.2572489622","127.064343833","exact_address_visible","o 가성비 . 햇살가득","300","38","6","44","원룸","20","20","20","2층/6층","남동","가능","즉시 입주 (협의 가능)","2026-05-20","","4일 전","2011-05-06","detail_code: E06; detail_cost: 60000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 침대; 책상; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 전자레인지; TV","CCTV","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

지역난방공사 인근

💕 특징

- 버스정류장 도보3분 ( 경희대. 망포역. 영통역 이동 버스)
- 초저렴 . 풀옵션 
- 전입신고시, 난방비 지원 

💕 전입·확정일자 가능

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 모두를 위한 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/TPXBfVykFSo9WafOokAt3","https://d1774jszgerdmk.cloudfront.net/1024/2DyqPTIcv_v0kyPSLbxWp",""
"dabang","57065740","6a067df631d82124cbf3493d","https://www.dabangapp.com/room/6a067df631d82124cbf3493d","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 399-7","37.2603367118677","127.059408872546","exact_address_visible","o 큰 창문 . 밝은방","500","40","7","47","원룸(분리형)","22","24","22","저층/6층","북서","가능","즉시 입주 (협의 가능)","2026-05-15","","9일 전","2009-02-24","detail_code: E06; detail_cost: 70000; detail_include_types: WATER_RATES; INTERNET_RATES; TV_RATES","FIXED_FEE_CHARGE","","단독주택","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; TV","CCTV; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

삼성전자 정문 인근

💕 특징

- 넓고 밝은방 
- 큰창문 . 최고 가성비 

💕 전입·확정일자 가능

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 '모두를 위한' 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/4_zE8IH1g0XBfC5l_VIXf","https://d1774jszgerdmk.cloudfront.net/1024/cMa3CMiBVYDvcXAsjBbAU",""
"dabang","56989849","6a014d9f58bbc63f5f989502","https://www.dabangapp.com/room/6a014d9f58bbc63f5f989502","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 506-23","37.2554952685562","127.061447612764","exact_address_visible","o 풀수납 . 초 가성비","500","40","7","47","원룸(분리형)","23","24","23","중층/8층","남동","가능","2026.05.30 (협의 가능)","2026-05-11","","13일 전","2014-03-10","detail_code: E06; detail_cost: 70000; detail_include_types: WATER_RATES; INTERNET_RATES; TV_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 전자레인지; TV; 붙박이장; 화재경보기","인터폰; CCTV; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

신나무실주공 5단지인근

💕 특징

- 왕 인기 매물 
- 공실없는 귀한 매물 
- 최강 가성비 

💕 전입·확정일자 가능

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 '모두를 위한' 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/TYr8ebHPFG2KLHZpb4FyA","https://d1774jszgerdmk.cloudfront.net/1024/jC7LZZDlFxQiGBYiQjawS",""
"dabang","57064630","6a067972ea648e6bb1d08298","https://www.dabangapp.com/room/6a067972ea648e6bb1d08298","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 508-8","37.2557401409","127.0618536161","exact_address_visible","o 독보적 리모델링 . 무융자","500","40","7","47","원룸(분리형)","21","22","21","저층/5층","남서","가능","즉시 입주 (협의 가능)","2026-05-15","","9일 전","2010-02-25","detail_code: E06; detail_cost: 70000; detail_include_types: WATER_RATES; INTERNET_RATES; TV_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 전자레인지; TV; 베란다","인터폰; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

영통중 인근 

💕 특징

- 독보적 리모델링
- 초 깔끔 . 풀옵션
- 무융자 . 선순위 최소

💕 전입·확정일자 가능

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 '모두를 위한' 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/UiohZO6CY_pw5uKmT2Ezs","https://d1774jszgerdmk.cloudfront.net/1024/ozyD9AspXlQCshqLH6xuJ",""
"dabang","56934830","69fc2c84baadbb60df3486d0","https://www.dabangapp.com/room/69fc2c84baadbb60df3486d0","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 525-24","37.2559771426637","127.063504086253","exact_address_visible","o 지역난방공사 인근 . 햇살가득","300","40","7","47","원룸(분리형)","24","26","24","저층/6층","동","가능","즉시 입주 (협의 가능)","2026-05-07","","17일 전","2009-12-31","detail_code: E06; detail_cost: 70000; detail_include_types: WATER_RATES; INTERNET_RATES; TV_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; TV; 베란다","인터폰; CCTV; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

지역난방공사 인근 

💕 특징

- 햇살가득 . 분리형 
- 깔끔 . 가성비 

📍 전입신고. 확정일자 가능 

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 '모두를 위한' 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/b5gTxNTVHCYHiMIxxMPa5","https://d1774jszgerdmk.cloudfront.net/1024/-GSIKF0TDay8RiYyhNjC1",""
"dabang","56989196","6a01487dbfb937340b935586","https://www.dabangapp.com/room/6a01487dbfb937340b935586","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 361-15","37.2647619407931","127.060769700714","exact_address_visible","o 삼성전기 옆. 경희대 가는 버스 앞","500","40","7","47","원룸(분리형)","21","22","21","4층/8층","남서","가능","2026.02.09 (협의 가능)","2026-05-11","","13일 전","2013-07-24","detail_code: E06; detail_cost: 70000; detail_include_types: WATER_RATES; INTERNET_RATES; TV_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 침대; 책상; 옷장; 신발장; 냉장고; 세탁기; 전자레인지; TV","비디오폰; 카드키; CCTV; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

삼성전기 옆 

💕 특징

- 삼성전기 북문 3분 
- 경희대가는 버스정류장 바로 앞 위치 
- 층간소음 걱정없는 층 
- 밝고 깔끔한 집 

💕 전입·확정일자 가능

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 '모두를 위한' 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/ZdOEXmq8kdOzNuvl0RDah","https://d1774jszgerdmk.cloudfront.net/1024/qdqsEVnjT5aAULDwEQJoE",""
"dabang","57150550","6a0d5b169079d64ea3ee6b05","https://www.dabangapp.com/room/6a0d5b169079d64ea3ee6b05","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 485-9","37.2546922759","127.0600086293","exact_address_visible","o 풀옵션 . 최강 가성비","300","42","7","49","원룸","22","24","22","고층/7층","남","가능","즉시 입주 (협의 가능)","2026-05-20","","4일 전","2011-11-08","detail_code: E06; detail_cost: 70000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 침대; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 전자레인지; TV; 화재경보기","CCTV; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

삼성전자 영통문 인근

💕 특징

- 풀옵션
- 가성비 . 채광가득 
- 깔끔 . 풀옵션 

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 '모두를 위한' 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/Sqmm_FNhe7aVmrF_KB7tM","https://d1774jszgerdmk.cloudfront.net/1024/TFuaOX4LveUxzsBqfowiR",""
"dabang","57198489","6a113b4292e3e8529e10eef6","https://www.dabangapp.com/room/6a113b4292e3e8529e10eef6","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 384-6","37.2607759254367","127.060387722172","exact_address_visible","o 리모델링. 깔끔 풀옵션","500","45","7.5","52.5","원룸(분리형)","22","24","22","저층/8층","남동","가능","2026.06.07 (협의 가능)","2026-05-23","","1일 전","2014-07-04","detail_code: E06; detail_cost: 75000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 침대; 책상; 옷장; 신발장; 냉장고; 세탁기; TV","인터폰; CCTV; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

삼성전자 정문 인근 

💕 특징

- 깔끔 풀옵션 
- 리모델링 . 아늑한 방

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 모두를 위한 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/Xzywb-YJksp-GB3YsdTF8","https://d1774jszgerdmk.cloudfront.net/1024/RVeTDf5A5gVLb_rcwDAF_",""
"dabang","57186215","6a100a19deb06d2d578e7a20","https://www.dabangapp.com/room/6a100a19deb06d2d578e7a20","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 352-10","37.2612767341932","127.060721807828","exact_address_visible","o 햇살가득. 넓은방","300","45","8","53","원룸(분리형)","24","26","24","고층/8층","남","가능","2026.06.03 (협의 가능)","2026-05-22","","2일 전","2015-09-25","detail_code: E06; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 침대; 책상; 옷장; 신발장; 냉장고; 세탁기; 인덕션; TV; 붙박이장","비디오폰; CCTV; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다 ^^ 
🌈 울동네 한자리에서 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다. 
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중 

💕 위치

삼성전자 동문 인근

💕 특징

- 화이트 깔끔 
- 넉넉한 수납
- 햇살보장. 실물깡패 

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 '모두를 위한' 안전한 매물만 진행
","https://d1774jszgerdmk.cloudfront.net/1024/VPKs5gwAC86CtkZYsGQiA","https://d1774jszgerdmk.cloudfront.net/1024/TLu8jl20qJmAu2dlPCP5g",""
"dabang","57087511","6a07f6eb954f460f4409945a","https://www.dabangapp.com/room/6a07f6eb954f460f4409945a","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 495-13","37.2571716220238","127.06064636825","exact_address_visible","o 귀한 1.5룸 , 삼성 인근","2000","50","8","58","원룸(분리형)","33","37","33","저층/6층","동","가능","즉시 입주 (협의 가능)","2026-05-16","","8일 전","2008-10-22","detail_code: E06; detail_cost: 80000; detail_include_types: WATER_RATES; INTERNET_RATES; PUBLIC_USE_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","단독주택","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; TV; 붙박이장; 베란다","인터폰; CCTV; 현관보안","🌈 광고에 올리지 않은 매물도 다량보유중 입니다.
🌈 울동네 가장 오래 영업중인 신속.정확한 젊은 부동산 
🌈 희망조건 말씀 주시면 함께 고민하며 샅샅이 찾아드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 업데이트중  

💕 위치

삼성SDS 인근

💕 특징

- 베란다. 분리형 구조 
- 삼성SDS . 삼성전자 도보권
- 풀옵션 . 취사편리 
- 싱크대 교체 후 입주 

💕 전입·확정일자 가능

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 '모두를 위한' 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/IejTqtuOrwwOep7rQF9lJ","https://d1774jszgerdmk.cloudfront.net/1024/Sn6RFuroIcdklgz6yhSL3",""
"dabang","57198479","6a113b2aa4473d533ede13f9","https://www.dabangapp.com/room/6a113b2aa4473d533ede13f9","정다운공인중개사사무소","김혜련","031-211-7949","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 514-22","37.2557253809097","127.062507399855","exact_address_visible","o 깔끔 투룸 . 지역난방공사 인근","1000","80","10","90","원룸(분리형)","42","45","42","7층/9층","남서","가능","즉시 입주 (협의 가능)","2026-05-23","","1일 전","2012-05-17","detail_code: F01; detail_cost_formulated_type: FIXED_FEE; detail_cost: 100000; detail_code: F11; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F12; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F13; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F14; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F15; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F16; detail_cost_formulated_type: ACTUAL_EXPENSE; detail_code: F99; detail_code_etc_description: tv 전기 가스 ; detail_cost_formulated_type: ACTUAL_EXPENSE","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 침대; 책상; 옷장; 신발장; 냉장고; 세탁기; 인덕션; TV; 무인택배함","비디오폰; 카드키; CCTV; 현관보안","🌈 울 동네 가장 오래된 부동산. 최대 매물 보유 중  
🌈 희망조건 말씀 주시면 샅샅이 뒤져드립니다.
🌈 단기 문의 환영 합니다 : ) 
🌈 매일 직접 확인한 실 매물만 사진찍어 광고중 
🌈 허위매물이나 과도한 허위 금액 기재 않는걸 약속 합니다.

💕 위치

지역난방공사 인근 

💕 특징

- 방2개 . 각 방 에어컨 설치됨
- 깔끔 보장  

💕 전입·확정일자 가능

🌈 안전계약
 
계약 시 2억원 배상책임 보험 증서 제공
권리분석 후 모두를 위한 안전한 매물만 진행","https://d1774jszgerdmk.cloudfront.net/1024/lMSyeWe6qWqim6w70ewV_","https://d1774jszgerdmk.cloudfront.net/1024/WK-Wpbf9nvNAezh7rea7l",""
